,review,projects,tenure,satisfaction,avg_hrs_month
363,Bottom 40%,Bottom 40%,Bottom 5%,Top 10%,Bottom 5%
364,Bottom 50%,Bottom 5%,Bottom 40%,Top 50%,Bottom 40%
365,Bottom 10%,Top 20%,Bottom 10%,Top 10%,Bottom 10%
366,Bottom 5%,Bottom 40%,Top 40%,Top 5%,Top 50%
367,Bottom 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
368,Top 50%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%
369,Bottom 30%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%
370,Bottom 30%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%
371,Bottom 50%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
372,Top 20%,Top 20%,Bottom 40%,Bottom 50%,Bottom 40%
373,Bottom 50%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
374,Bottom 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
375,Top 20%,Top 20%,Bottom 40%,Bottom 30%,Bottom 50%
376,Bottom 20%,Bottom 40%,Top 20%,Top 40%,Top 30%
377,Bottom 40%,Bottom 40%,Bottom 10%,Top 20%,Bottom 20%
378,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 50%
379,Top 20%,Top 20%,Bottom 5%,Top 20%,Bottom 5%
380,Top 40%,Bottom 40%,Bottom 10%,Top 40%,Bottom 20%
381,Bottom 5%,Top 20%,Top 40%,Top 20%,Top 40%
382,Top 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%
383,Top 10%,Bottom 40%,Bottom 20%,Bottom 50%,Bottom 10%
384,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%
385,Top 40%,Bottom 40%,Top 40%,Top 50%,Bottom 50%
386,Top 30%,Top 20%,Bottom 20%,Bottom 50%,Bottom 20%
387,Bottom 50%,Bottom 40%,Top 40%,Top 30%,Top 30%
388,Bottom 50%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%
389,Bottom 30%,Top 20%,Bottom 40%,Top 20%,Bottom 30%
390,Top 10%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 20%
391,Bottom 20%,Top 20%,Bottom 20%,Top 10%,Bottom 20%
392,Bottom 5%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%
393,Bottom 5%,Bottom 5%,Top 40%,Top 10%,Top 40%
394,Bottom 10%,Bottom 40%,Bottom 10%,Top 5%,Bottom 20%
395,Top 40%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
396,Bottom 10%,Bottom 30%,Top 40%,Top 10%,Top 30%
397,Bottom 30%,Bottom 40%,Bottom 40%,Top 5%,Bottom 30%
398,Bottom 10%,Bottom 40%,Top 20%,Top 50%,Top 20%
399,Bottom 40%,Top 20%,Bottom 40%,Top 20%,Bottom 30%
400,Top 20%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%
401,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 40%
402,Bottom 30%,Bottom 30%,Bottom 20%,Top 20%,Bottom 30%
403,Bottom 20%,Top 20%,Bottom 20%,Top 10%,Bottom 10%
404,Bottom 20%,Top 20%,Bottom 40%,Top 10%,Bottom 40%
405,Top 40%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%
406,Bottom 40%,Bottom 5%,Bottom 20%,Top 20%,Bottom 20%
407,Bottom 30%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%
408,Top 30%,Top 20%,Bottom 40%,Top 40%,Bottom 40%
409,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 30%
410,Top 40%,Bottom 40%,Bottom 5%,Top 10%,Bottom 5%
411,Top 30%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 40%
412,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%
413,Top 20%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 20%
414,Bottom 10%,Bottom 40%,Top 20%,Top 10%,Top 20%
415,Top 10%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 40%
416,Top 50%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%
417,Bottom 30%,Bottom 40%,Top 40%,Top 20%,Top 50%
418,Bottom 20%,Top 20%,Bottom 40%,Top 30%,Bottom 50%
419,Bottom 40%,Bottom 40%,Bottom 40%,Top 10%,Bottom 20%
420,Bottom 5%,Top 20%,Bottom 5%,Top 5%,Bottom 5%
421,Bottom 20%,Bottom 40%,Bottom 10%,Top 40%,Bottom 20%
422,Bottom 20%,Top 10%,Bottom 20%,Top 20%,Bottom 30%
423,Bottom 40%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
424,Bottom 30%,Top 20%,Top 20%,Top 40%,Top 30%
425,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%
426,Top 40%,Bottom 5%,Bottom 40%,Bottom 50%,Bottom 50%
427,Bottom 30%,Top 20%,Bottom 5%,Top 5%,Bottom 5%
428,Bottom 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
429,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%
430,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%
431,Bottom 30%,Bottom 30%,Top 40%,Top 40%,Top 30%
432,Bottom 40%,Top 20%,Top 20%,Bottom 50%,Top 20%
433,Bottom 20%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%
434,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 50%
435,Bottom 20%,Bottom 5%,Bottom 40%,Top 30%,Bottom 30%
436,Bottom 10%,Bottom 40%,Bottom 5%,Top 5%,Bottom 5%
437,Bottom 20%,Bottom 40%,Bottom 10%,Top 30%,Bottom 20%
438,Top 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%
439,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%
440,Top 50%,Bottom 40%,Bottom 10%,Top 5%,Bottom 10%
441,Bottom 40%,Bottom 30%,Bottom 40%,Top 5%,Bottom 50%
442,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 40%
443,Bottom 50%,Bottom 40%,Bottom 10%,Top 20%,Bottom 20%
444,Top 10%,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%
445,Top 30%,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%
446,Bottom 20%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%
447,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 10%
448,Bottom 30%,Top 20%,Bottom 10%,Top 30%,Bottom 10%
449,Top 40%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%
450,Bottom 40%,Bottom 40%,Bottom 5%,Top 10%,Bottom 10%
451,Bottom 50%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
452,Bottom 20%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%
453,Top 40%,Bottom 5%,Bottom 40%,Top 40%,Bottom 40%
454,Bottom 40%,Bottom 40%,Bottom 30%,Top 20%,Bottom 20%
455,Bottom 30%,Top 20%,Bottom 20%,Top 10%,Bottom 20%
456,Bottom 5%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
457,Bottom 50%,Top 20%,Bottom 40%,Top 20%,Bottom 40%
458,Bottom 20%,Top 20%,Bottom 10%,Top 5%,Bottom 10%
459,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
460,Top 30%,Top 20%,Bottom 40%,Top 50%,Bottom 50%
461,Top 40%,Bottom 5%,Bottom 40%,Top 20%,Bottom 40%
462,Top 50%,Bottom 30%,Bottom 40%,Bottom 40%,Bottom 40%
463,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%
464,Top 40%,Top 20%,Bottom 40%,Top 40%,Bottom 40%
465,Top 50%,Bottom 40%,Top 40%,Top 40%,Top 50%
466,Bottom 30%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%
467,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%
468,Top 20%,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%
469,Bottom 30%,Bottom 40%,Top 40%,Top 10%,Top 40%
470,Bottom 40%,Bottom 5%,Bottom 10%,Top 10%,Bottom 20%
471,Top 30%,Top 20%,Bottom 20%,Top 30%,Bottom 10%
472,Bottom 20%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
473,Bottom 20%,Top 20%,Bottom 40%,Top 20%,Bottom 30%
474,Top 20%,Bottom 40%,Bottom 10%,Top 30%,Bottom 10%
475,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 30%
476,Bottom 20%,Top 5%,Bottom 40%,Top 20%,Bottom 40%
477,Bottom 30%,Bottom 40%,Bottom 30%,Top 5%,Bottom 30%
478,Bottom 40%,Top 20%,Bottom 20%,Top 10%,Bottom 20%
479,Bottom 30%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
480,Bottom 30%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
481,Top 10%,Bottom 5%,Bottom 40%,Bottom 30%,Bottom 40%
482,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%
483,Top 30%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%
484,Bottom 30%,Bottom 40%,Bottom 10%,Top 10%,Bottom 20%
485,Top 50%,Top 20%,Top 40%,Top 30%,Top 40%
486,Bottom 20%,Top 20%,Bottom 20%,Top 10%,Bottom 20%
487,Bottom 20%,Top 20%,Bottom 40%,Top 10%,Bottom 30%
488,Top 20%,Bottom 40%,Bottom 10%,Top 30%,Bottom 20%
489,Top 40%,Top 20%,Bottom 20%,Top 40%,Bottom 10%
490,Bottom 10%,Bottom 40%,Bottom 30%,Top 5%,Bottom 40%
491,Top 20%,Bottom 30%,Bottom 20%,Top 40%,Bottom 10%
492,Top 30%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
493,Bottom 20%,Top 20%,Bottom 10%,Top 20%,Bottom 20%
494,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%
495,Bottom 30%,Bottom 40%,Bottom 10%,Top 10%,Bottom 20%
496,Top 5%,Top 20%,Bottom 40%,Bottom 10%,Bottom 50%
497,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%,Top 50%
498,Top 10%,Bottom 30%,Bottom 20%,Bottom 10%,Bottom 10%
499,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%,Bottom 20%
500,Bottom 10%,Top 20%,Top 40%,Top 20%,Top 40%
501,Top 10%,Top 20%,Bottom 20%,Bottom 40%,Bottom 10%
502,Bottom 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%
503,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 30%
504,Bottom 20%,Bottom 40%,Bottom 5%,Top 5%,Bottom 5%
505,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
506,Bottom 20%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%
507,Bottom 5%,Top 20%,Bottom 20%,Top 5%,Bottom 10%
508,Top 40%,Bottom 40%,Bottom 10%,Top 50%,Bottom 20%
509,Bottom 40%,Top 20%,Bottom 5%,Top 10%,Bottom 5%
510,Bottom 30%,Top 20%,Bottom 40%,Top 40%,Bottom 40%
511,Top 50%,Top 20%,Bottom 20%,Top 20%,Bottom 20%
512,Bottom 40%,Top 20%,Bottom 40%,Top 30%,Bottom 40%
513,Bottom 10%,Top 20%,Bottom 20%,Top 20%,Bottom 30%
514,Bottom 40%,Bottom 40%,Bottom 5%,Top 10%,Bottom 10%
515,Bottom 40%,Top 20%,Top 40%,Top 30%,Top 50%
516,Bottom 30%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
517,Bottom 10%,Top 10%,Bottom 40%,Top 10%,Bottom 40%
518,Bottom 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
519,Bottom 20%,Bottom 40%,Top 40%,Top 40%,Top 40%
520,Top 40%,Top 20%,Bottom 20%,Top 30%,Bottom 10%
521,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%
522,Top 10%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%
523,Bottom 20%,Bottom 40%,Bottom 5%,Top 5%,Bottom 5%
524,Bottom 20%,Top 20%,Bottom 40%,Top 10%,Bottom 50%
525,Top 30%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%
526,Bottom 20%,Top 20%,Bottom 40%,Top 20%,Bottom 30%
527,Bottom 10%,Bottom 40%,Bottom 40%,Top 50%,Bottom 40%
528,Top 50%,Top 20%,Bottom 20%,Top 20%,Bottom 10%
529,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 30%
530,Bottom 20%,Bottom 40%,Bottom 10%,Top 20%,Bottom 20%
531,Bottom 20%,Bottom 40%,Bottom 40%,Top 5%,Bottom 40%
532,Top 40%,Top 20%,Bottom 10%,Top 20%,Bottom 5%
533,Bottom 10%,Top 20%,Top 40%,Top 20%,Top 30%
534,Bottom 10%,Top 20%,Bottom 10%,Top 30%,Bottom 20%
535,Top 20%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%
536,Bottom 50%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%
537,Bottom 30%,Bottom 5%,Bottom 20%,Top 20%,Bottom 10%
538,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
539,Bottom 40%,Bottom 40%,Top 40%,Bottom 50%,Bottom 50%
540,Bottom 50%,Top 20%,Bottom 20%,Top 40%,Bottom 20%
541,Top 20%,Top 20%,Bottom 10%,Top 40%,Bottom 10%
542,Top 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
543,Bottom 50%,Top 20%,Bottom 20%,Top 20%,Bottom 20%
544,Bottom 5%,Bottom 40%,Bottom 5%,Top 5%,Bottom 5%
545,Top 50%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%
546,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 10%
547,Top 40%,Top 20%,Bottom 40%,Top 40%,Bottom 30%
548,Bottom 30%,Top 20%,Bottom 20%,Top 40%,Bottom 20%
549,Bottom 40%,Top 5%,Bottom 40%,Top 50%,Bottom 40%
550,Bottom 30%,Top 20%,Bottom 20%,Top 30%,Bottom 30%
551,Top 20%,Bottom 40%,Bottom 30%,Bottom 50%,Bottom 30%
552,Top 30%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%
553,Top 30%,Bottom 40%,Top 40%,Top 50%,Top 50%
554,Bottom 50%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
555,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 30%
556,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
557,Bottom 20%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%
558,Top 40%,Bottom 40%,Bottom 40%,Top 50%,Bottom 40%
559,Top 30%,Top 20%,Bottom 5%,Top 5%,Bottom 5%
560,Bottom 50%,Top 20%,Bottom 40%,Top 30%,Bottom 40%
561,Top 20%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%
562,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%
563,Bottom 20%,Top 20%,Bottom 40%,Top 10%,Bottom 30%
564,Top 40%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%
565,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 30%
566,Bottom 40%,Top 20%,Bottom 40%,Top 20%,Bottom 50%
567,Top 40%,Bottom 30%,Top 30%,Bottom 40%,Top 40%
568,Top 30%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 40%
569,Top 10%,Bottom 40%,Top 40%,Bottom 20%,Bottom 50%
570,Bottom 5%,Bottom 40%,Bottom 10%,Top 5%,Bottom 20%
571,Bottom 10%,Bottom 40%,Bottom 40%,Top 5%,Bottom 30%
572,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
573,Top 20%,Bottom 40%,Bottom 20%,Top 50%,Bottom 30%
574,Top 10%,Bottom 5%,Top 40%,Bottom 40%,Top 50%
575,Top 10%,Top 20%,Bottom 20%,Bottom 40%,Bottom 10%
576,Bottom 20%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%
577,Bottom 30%,Bottom 40%,Bottom 10%,Top 20%,Bottom 10%
578,Top 40%,Top 20%,Top 40%,Top 40%,Top 40%
579,Top 40%,Bottom 40%,Top 40%,Bottom 40%,Top 50%
580,Bottom 50%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
581,Bottom 5%,Top 10%,Bottom 40%,Top 5%,Bottom 40%
582,Bottom 10%,Top 20%,Bottom 40%,Top 10%,Bottom 40%
583,Top 10%,Bottom 30%,Bottom 40%,Bottom 10%,Bottom 50%
584,Top 30%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%
585,Top 30%,Bottom 40%,Bottom 20%,Top 50%,Bottom 20%
586,Top 40%,Bottom 40%,Top 40%,Top 40%,Top 50%
587,Bottom 5%,Top 20%,Bottom 40%,Top 5%,Bottom 30%
588,Bottom 5%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%
589,Bottom 5%,Bottom 40%,Bottom 10%,Top 20%,Bottom 20%
590,Bottom 5%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
591,Top 10%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%
592,Bottom 20%,Bottom 5%,Top 40%,Top 30%,Top 40%
593,Top 30%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 50%
594,Bottom 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%
595,Bottom 50%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%
596,Bottom 10%,Bottom 30%,Bottom 20%,Top 10%,Bottom 20%
597,Top 40%,Bottom 40%,Top 40%,Top 50%,Top 40%
598,Top 30%,Top 20%,Bottom 20%,Top 40%,Bottom 20%
599,Top 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%
600,Top 30%,Top 20%,Bottom 5%,Top 30%,Bottom 5%
601,Top 20%,Bottom 40%,Top 40%,Bottom 40%,Bottom 50%
602,Bottom 50%,Top 20%,Bottom 5%,Top 40%,Bottom 10%
603,Bottom 5%,Top 20%,Top 40%,Top 5%,Top 40%
604,Top 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
605,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%
606,Bottom 10%,Top 20%,Bottom 10%,Top 20%,Bottom 10%
607,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
608,Bottom 10%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%
609,Bottom 10%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
610,Bottom 30%,Top 20%,Bottom 20%,Top 10%,Bottom 10%
611,Bottom 40%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%
612,Bottom 20%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%
613,Top 50%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
614,Bottom 30%,Top 20%,Bottom 20%,Top 30%,Bottom 20%
615,Top 50%,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%
616,Top 20%,Top 20%,Bottom 40%,Bottom 50%,Bottom 40%
617,Bottom 20%,Bottom 40%,Top 40%,Top 20%,Top 50%
618,Bottom 20%,Bottom 40%,Top 40%,Top 30%,Top 40%
619,Bottom 30%,Top 20%,Bottom 10%,Top 10%,Bottom 10%
620,Bottom 5%,Top 10%,Bottom 10%,Top 5%,Bottom 10%
621,Top 30%,Bottom 40%,Top 40%,Top 40%,Top 50%
622,Top 40%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%
623,Bottom 40%,Top 20%,Bottom 40%,Top 20%,Bottom 30%
624,Bottom 5%,Bottom 40%,Bottom 20%,Top 30%,Bottom 30%
625,Bottom 20%,Top 20%,Top 40%,Top 30%,Top 40%
626,Bottom 10%,Bottom 5%,Bottom 20%,Top 20%,Bottom 20%
627,Bottom 40%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
628,Top 40%,Bottom 40%,Bottom 10%,Top 50%,Bottom 20%
629,Top 30%,Bottom 40%,Bottom 5%,Top 40%,Bottom 5%
630,Bottom 20%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%
631,Bottom 50%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%
632,Top 5%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 50%
633,Bottom 30%,Top 20%,Bottom 5%,Top 20%,Bottom 5%
634,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
635,Top 40%,Bottom 40%,Top 40%,Top 40%,Top 50%
636,Bottom 30%,Top 20%,Bottom 40%,Top 10%,Bottom 30%
637,Top 40%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 40%
638,Top 30%,Top 20%,Bottom 20%,Top 40%,Bottom 10%
639,Bottom 30%,Top 20%,Bottom 20%,Top 10%,Bottom 10%
640,Bottom 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%
641,Top 20%,Bottom 40%,Top 40%,Top 50%,Top 40%
642,Top 10%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
643,Top 20%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%
644,Bottom 5%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%
645,Bottom 20%,Top 10%,Bottom 40%,Top 20%,Bottom 40%
646,Bottom 30%,Bottom 40%,Bottom 10%,Top 10%,Bottom 10%
647,Top 10%,Bottom 40%,Bottom 10%,Bottom 30%,Bottom 20%
648,Top 40%,Bottom 5%,Bottom 40%,Bottom 50%,Bottom 30%
649,Bottom 10%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
650,Top 50%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%
651,Bottom 30%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
652,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 30%
653,Bottom 50%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
654,Top 5%,Bottom 40%,Bottom 10%,Bottom 30%,Bottom 10%
655,Bottom 40%,Bottom 40%,Top 40%,Top 40%,Top 50%
656,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
657,Bottom 50%,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%
658,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
659,Bottom 10%,Bottom 40%,Bottom 10%,Top 10%,Bottom 20%
660,Bottom 20%,Top 20%,Bottom 40%,Top 10%,Bottom 40%
661,Top 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
662,Bottom 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 20%
663,Bottom 20%,Top 20%,Top 40%,Top 40%,Bottom 50%
664,Bottom 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%
665,Bottom 40%,Top 20%,Top 20%,Top 40%,Top 10%
666,Top 40%,Top 20%,Bottom 40%,Top 50%,Bottom 30%
667,Bottom 10%,Bottom 40%,Bottom 40%,Top 5%,Bottom 50%
668,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%
669,Bottom 20%,Bottom 40%,Bottom 20%,Top 40%,Bottom 10%
670,Bottom 50%,Top 20%,Bottom 40%,Top 10%,Bottom 30%
671,Bottom 20%,Top 20%,Bottom 5%,Top 20%,Bottom 5%
672,Top 40%,Top 20%,Bottom 10%,Top 20%,Bottom 20%
673,Top 30%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 20%
674,Top 40%,Top 20%,Bottom 20%,Top 30%,Bottom 20%
675,Bottom 40%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%
676,Bottom 10%,Bottom 40%,Top 40%,Top 10%,Top 50%
677,Bottom 20%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%
678,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 50%
679,Bottom 40%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%
680,Top 20%,Bottom 40%,Bottom 20%,Top 50%,Bottom 10%
681,Bottom 30%,Top 20%,Bottom 40%,Top 40%,Bottom 50%
682,Bottom 40%,Bottom 40%,Bottom 10%,Top 30%,Bottom 20%
683,Bottom 40%,Top 20%,Top 40%,Top 40%,Top 50%
684,Bottom 5%,Bottom 40%,Bottom 40%,Top 5%,Bottom 30%
685,Bottom 30%,Top 20%,Top 40%,Top 40%,Top 50%
686,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
687,Top 40%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%
688,Bottom 30%,Bottom 10%,Bottom 20%,Top 5%,Bottom 10%
689,Top 50%,Bottom 5%,Bottom 20%,Top 10%,Bottom 10%
690,Top 10%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 30%
691,Bottom 10%,Bottom 40%,Top 40%,Top 20%,Top 50%
692,Bottom 20%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%
693,Bottom 40%,Top 20%,Bottom 40%,Top 10%,Bottom 30%
694,Top 30%,Bottom 40%,Top 40%,Bottom 40%,Bottom 50%
695,Bottom 30%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%
696,Top 30%,Top 20%,Bottom 20%,Top 40%,Bottom 20%
697,Bottom 20%,Bottom 40%,Top 40%,Top 20%,Top 50%
698,Bottom 20%,Top 20%,Bottom 40%,Top 20%,Bottom 50%
699,Top 50%,Top 10%,Bottom 20%,Top 30%,Bottom 30%
700,Bottom 30%,Top 10%,Bottom 40%,Top 40%,Bottom 30%
701,Bottom 10%,Top 20%,Bottom 20%,Top 30%,Bottom 20%
702,Top 30%,Bottom 40%,Top 40%,Bottom 40%,Top 30%
703,Bottom 40%,Bottom 40%,Bottom 40%,Top 50%,Bottom 40%
704,Bottom 5%,Bottom 40%,Bottom 40%,Top 10%,Bottom 50%
705,Top 30%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%
706,Bottom 50%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%
707,Top 20%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%
708,Top 10%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 30%
709,Top 50%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
710,Top 5%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%
711,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%
712,Top 50%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%
713,Top 10%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%
714,Bottom 50%,Bottom 40%,Bottom 10%,Top 10%,Bottom 20%
715,Top 40%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 30%
716,Top 30%,Top 20%,Bottom 40%,Top 30%,Bottom 40%
717,Bottom 10%,Bottom 40%,Bottom 40%,Top 5%,Bottom 50%
718,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%
719,Bottom 20%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%
720,Bottom 5%,Bottom 40%,Bottom 40%,Top 5%,Bottom 40%
721,Bottom 10%,Top 20%,Bottom 5%,Top 5%,Bottom 5%
722,Bottom 20%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%
723,Top 10%,Top 20%,Bottom 40%,Bottom 30%,Bottom 30%
724,Top 40%,Top 20%,Bottom 40%,Top 40%,Bottom 50%
725,Top 10%,Top 20%,Bottom 5%,Top 50%,Bottom 5%
