,emp_ID,department,promoted,review,projects,salary,tenure,satisfaction,bonus,avg_hrs_month,left
234,234,Operations,Not Promoted,0.6532806278062321,4,Medium,7,0.4964277725565671,No Bonus,187.16907666180703,Stayed
235,235,Sales,Not Promoted,0.6401932312169295,3,High,5,0.6132256410094876,No Bonus,180.46297196749438,Stayed
236,236,Retail,Not Promoted,0.5613471564198016,4,Low,6,0.7484584133101939,Bonus,183.11638231738715,Stayed
237,237,Support,Not Promoted,0.5557786277291006,3,Medium,7,0.6282000232890349,No Bonus,187.03879885977742,Stayed
238,238,Support,Not Promoted,0.6406501693082014,2,Low,5,0.6356952691130024,No Bonus,180.78231576146888,Stayed
239,239,Sales,Not Promoted,0.6582939715953322,4,Medium,6,0.5495247181566477,Bonus,181.8137624664932,Stayed
240,240,Support,Not Promoted,0.5884061412742153,4,Medium,5,0.6767119967824564,No Bonus,178.52408093087922,Stayed
241,241,Support,Not Promoted,0.6869190545531845,3,Medium,6,0.6114375583862299,No Bonus,183.80598631319802,Stayed
242,242,Sales,Not Promoted,0.668739137156549,3,Low,5,0.6109175515867923,No Bonus,181.09296276727355,Stayed
243,243,Sales,Not Promoted,0.7853918052004629,3,Medium,7,0.3307407761094827,No Bonus,185.17116804432618,Stayed
244,244,Marketing,Not Promoted,0.6080004254425271,3,Low,4,0.7510298081704135,No Bonus,178.4956160468026,Stayed
245,245,Finance,Not Promoted,0.6573754546677587,3,Medium,6,0.5759346672736554,No Bonus,182.92098358934132,Stayed
246,246,Marketing,Not Promoted,0.6438931404596744,4,Medium,5,0.6470676045750751,No Bonus,181.45751261834752,Stayed
247,247,Support,Not Promoted,0.6244983119564768,3,Medium,5,0.5885409330398028,Bonus,179.53511702589032,Stayed
248,248,Logistics,Not Promoted,0.6737325192787655,3,Medium,5,0.5993438379164882,Bonus,179.00701021205242,Stayed
249,249,IT,Not Promoted,0.6216558611496568,3,Medium,4,0.6674148548118242,No Bonus,178.1232181989011,Stayed
250,250,Operations,Not Promoted,0.6288920840835863,3,Medium,5,0.7058344217679948,Bonus,180.26299791409173,Stayed
251,251,Retail,Not Promoted,0.6706154455954147,3,Medium,4,0.6264410912639451,No Bonus,176.78320364285008,Stayed
252,252,Retail,Not Promoted,0.6937496962110716,2,High,3,0.7210344763418917,No Bonus,174.46663562535278,Stayed
253,253,Operations,Not Promoted,0.6052312848838026,3,Medium,5,0.5855153261970091,No Bonus,181.2354820235716,Stayed
254,254,Retail,Not Promoted,0.7266609636544235,3,Medium,5,0.5084298647524425,No Bonus,179.39705550514432,Stayed
255,255,Admin,Not Promoted,0.5941526677392663,3,Medium,6,0.5309916809048714,No Bonus,183.00460496360355,Stayed
256,256,Retail,Not Promoted,0.6518168612114073,3,Medium,6,0.4351983517690002,Bonus,181.6252313876795,Stayed
257,257,Retail,Not Promoted,0.6298806271879378,3,High,7,0.6310827443570108,No Bonus,184.8249877777794,Stayed
258,258,Marketing,Not Promoted,0.7747182966797572,4,Medium,5,0.5358903891416426,No Bonus,178.9791512955821,Stayed
259,259,Operations,Not Promoted,0.536904511157879,4,High,6,0.6938827956671411,No Bonus,183.4106757248304,Stayed
260,260,Support,Not Promoted,0.5766724809608443,4,Medium,6,0.6732273555225411,Bonus,181.9152584242172,Stayed
261,261,Operations,Not Promoted,0.5594311139241324,3,Medium,6,0.791662315482189,No Bonus,182.0463999126001,Stayed
262,262,Marketing,Not Promoted,0.6204865333325584,3,Medium,3,0.7141459220027514,No Bonus,175.4335729593298,Stayed
263,263,Engineering,Not Promoted,0.7432902798528738,4,Medium,6,0.3744364071030926,Bonus,183.88637540347847,Stayed
264,264,Engineering,Not Promoted,0.4800966125170662,3,Medium,6,0.8242386423032207,No Bonus,184.2028008328751,Stayed
265,265,Finance,Not Promoted,0.5996965732865824,3,High,6,0.5991208498897462,No Bonus,184.30979622974206,Stayed
266,266,Retail,Not Promoted,0.6288309146207235,4,Medium,7,0.5463322420680196,No Bonus,184.9884333927114,Stayed
267,267,Engineering,Not Promoted,0.5662922489525342,3,High,7,0.6340083423394988,No Bonus,184.828572871603,Stayed
268,268,Sales,Not Promoted,0.5576262142651984,4,High,4,0.6765005830582833,No Bonus,178.2513159505034,Stayed
269,269,Support,Not Promoted,0.8787954305767507,3,High,6,0.2966704737793688,No Bonus,182.72424832981568,Stayed
270,270,Retail,Not Promoted,0.5670734458914173,4,Medium,6,0.562758948291939,Bonus,184.23292507636748,Stayed
271,271,Marketing,Promoted,0.7179628162724596,3,Medium,6,0.4944451042578192,Bonus,182.55840012803924,Stayed
272,272,Sales,Not Promoted,0.6804709724193012,3,Medium,5,0.539939170151175,No Bonus,179.4861089102808,Stayed
273,273,Operations,Not Promoted,0.6147812736228351,3,Medium,5,0.8004060717120044,Bonus,178.98635470773098,Stayed
274,274,Engineering,Not Promoted,0.6594030041209792,4,Medium,4,0.6696844752590069,No Bonus,177.51065097453392,Stayed
275,275,IT,Not Promoted,0.7359103108519203,4,Low,6,0.3920249092525564,No Bonus,184.43606852093222,Stayed
276,276,Retail,Not Promoted,0.6339190433770009,4,Medium,5,0.6323127879934132,Bonus,181.2520588403466,Stayed
277,277,Marketing,Not Promoted,0.6306943466969412,3,Medium,7,0.4694026970547956,No Bonus,185.302030608,Stayed
278,278,Sales,Not Promoted,0.5755652203753729,3,Medium,5,0.6431429650535136,Bonus,180.76766909553243,Stayed
279,279,Sales,Not Promoted,0.7109780935424881,3,Low,6,0.4968946687091993,Bonus,183.04142041278828,Stayed
280,280,Sales,Not Promoted,0.6466619403744287,3,High,5,0.7065008041698092,Bonus,179.12970853171035,Stayed
281,281,Operations,Not Promoted,0.6798423327368346,3,Medium,7,0.5602555755333449,Bonus,185.5445827096492,Stayed
282,282,Engineering,Not Promoted,0.6518532161849,3,High,5,0.6179789457647104,No Bonus,180.6925248674181,Stayed
283,283,Support,Not Promoted,0.6384566767143804,3,Medium,5,0.6598038909203069,No Bonus,179.02722995217502,Stayed
284,284,Sales,Not Promoted,0.7059580721669642,3,Medium,5,0.5077483941747062,No Bonus,181.27362806223536,Stayed
285,285,Support,Not Promoted,0.6889396499327091,4,Medium,6,0.4687978029551405,No Bonus,183.917752459068,Stayed
286,286,Marketing,Not Promoted,0.6897167797276933,3,Low,5,0.5972574710007651,No Bonus,179.17738133862846,Stayed
287,287,Logistics,Not Promoted,0.6488055800009365,2,Medium,5,0.6272857384263912,No Bonus,180.07430749264907,Stayed
288,288,Operations,Not Promoted,0.5387057222678953,2,Low,6,0.7911644015590772,No Bonus,182.5838472146777,Stayed
289,289,Logistics,Not Promoted,0.7834179097548097,3,Medium,6,0.5581455952989831,No Bonus,182.43509317112597,Stayed
290,290,Operations,Not Promoted,0.7019611211099996,3,Medium,6,0.5291805568751049,No Bonus,183.5051794602177,Stayed
291,291,Sales,Not Promoted,0.722673734185735,4,Medium,6,0.5175896479806955,No Bonus,182.46591115228287,Stayed
292,292,Engineering,Not Promoted,0.6494706286297353,3,Medium,6,0.6921033486852901,No Bonus,182.94289298505717,Stayed
293,293,Marketing,Not Promoted,0.6431380258940106,4,Medium,6,0.5726105672819628,Bonus,183.45860840137584,Stayed
294,294,Engineering,Not Promoted,0.6014508586276763,3,High,6,0.7823301378299544,No Bonus,182.56486971636392,Stayed
295,295,Marketing,Not Promoted,0.5866276631864227,4,Medium,5,0.7314532859767303,No Bonus,180.04360227217586,Stayed
296,296,IT,Not Promoted,0.6333079137671407,2,Medium,6,0.5339935424830253,Bonus,182.0198720436652,Stayed
297,297,Retail,Not Promoted,0.6548921390160887,3,Medium,6,0.5531973748731622,No Bonus,183.73566119100448,Stayed
298,298,Engineering,Not Promoted,0.7226533556981776,3,Medium,6,0.4634975757540163,No Bonus,182.6231850727713,Stayed
299,299,Retail,Not Promoted,0.6207694218470516,3,Medium,6,0.7216044525789361,No Bonus,182.10489455206826,Stayed
300,300,Operations,Not Promoted,0.5852130738063088,3,Medium,6,0.7360219685531441,Bonus,182.35986415079472,Stayed
301,301,Finance,Not Promoted,0.5745167248028489,3,High,5,0.7112004189645116,Bonus,180.66686480901288,Stayed
302,302,Engineering,Not Promoted,0.5811248010893344,3,High,5,0.6619280189601922,No Bonus,181.22079314551902,Stayed
303,303,Operations,Not Promoted,0.662671189122189,2,Medium,4,0.6181505967412119,No Bonus,177.78256588132598,Stayed
304,304,Logistics,Not Promoted,0.6247723101394201,3,Medium,3,0.6639498894642488,Bonus,175.41944624587182,Stayed
305,305,Retail,Not Promoted,0.707696260281708,4,Medium,5,0.6621048549442354,No Bonus,179.44003637113636,Stayed
306,306,Retail,Not Promoted,0.6606945846611949,3,Medium,5,0.5001989274814833,No Bonus,178.58031846061382,Stayed
307,307,Logistics,Not Promoted,0.5645323002352893,3,High,6,0.7819494144845501,No Bonus,183.52573852867118,Stayed
308,308,Operations,Not Promoted,0.5289418129073519,4,Medium,5,0.7108131149961532,No Bonus,180.6862864467609,Stayed
309,309,Sales,Not Promoted,0.522711179528664,3,Medium,5,0.7523004915182873,Bonus,180.4635447044627,Stayed
310,310,Sales,Not Promoted,0.4910366167576612,4,Medium,6,0.7447464858292927,No Bonus,182.20424084305068,Stayed
311,311,Engineering,Not Promoted,0.5294468950738475,4,High,6,0.5931695265973931,No Bonus,182.8858585371374,Stayed
312,312,Logistics,Not Promoted,0.5899671802970368,4,High,5,0.6926566659119885,No Bonus,179.14762063170144,Stayed
313,313,Marketing,Not Promoted,0.6804696596484981,4,Medium,7,0.5371463775091357,No Bonus,185.88465031759247,Stayed
314,314,Operations,Not Promoted,0.6426189910569339,4,Low,6,0.6095616004764581,No Bonus,183.84287456712727,Stayed
315,315,Operations,Not Promoted,0.571900889656495,4,Medium,4,0.778646544316053,No Bonus,177.22486182417305,Stayed
316,316,Support,Not Promoted,0.7425727896237638,2,Medium,6,0.494785273287186,No Bonus,182.52836720445907,Stayed
317,317,Engineering,Not Promoted,0.7102318201627259,3,Medium,6,0.5220722959268947,Bonus,182.11738431063628,Stayed
318,318,Engineering,Not Promoted,0.5984980754533142,4,Medium,5,0.6844469161510478,No Bonus,178.73864965681332,Stayed
319,319,IT,Not Promoted,0.6644369043587471,3,Medium,6,0.6112717869044334,No Bonus,181.53576973857983,Stayed
320,320,Operations,Not Promoted,0.6130525887738647,3,Low,6,0.6073330350717986,No Bonus,181.6776339593921,Stayed
321,321,Sales,Not Promoted,0.6798760984163766,3,Medium,6,0.5326874761381455,No Bonus,183.88427524519523,Stayed
322,322,Engineering,Not Promoted,0.6306180046863656,4,Medium,6,0.6062028201594191,Bonus,184.30026164068093,Stayed
323,323,Sales,Not Promoted,0.6023079648964985,3,High,5,0.6684151704067497,Bonus,181.39065075828046,Stayed
324,324,Sales,Not Promoted,0.6646508926226387,3,Medium,6,0.5555317135853812,No Bonus,182.4996884781497,Stayed
325,325,Engineering,Not Promoted,0.6306662018437401,4,Medium,6,0.6745005770979517,No Bonus,183.91940384558723,Stayed
326,326,Retail,Not Promoted,0.6149531113998609,3,Low,6,0.6008564807882402,No Bonus,184.1433046026775,Stayed
327,327,Engineering,Not Promoted,0.5083494290148414,3,Low,7,0.6454735988283143,No Bonus,185.12582376433016,Stayed
328,328,Sales,Not Promoted,0.5745836045311464,4,High,4,0.8735352735924905,No Bonus,176.75183589624993,Stayed
329,329,Retail,Not Promoted,0.4919383834321018,3,High,6,0.7325528007163988,No Bonus,183.08560498882545,Stayed
330,330,Engineering,Not Promoted,0.5430566830770693,3,Medium,6,0.6986217056107407,No Bonus,182.34619334430977,Stayed
331,331,Sales,Not Promoted,0.6229181893692329,4,Low,5,0.6947734761994596,No Bonus,180.70987319818272,Stayed
332,332,Support,Promoted,0.5725321257183926,4,Medium,7,0.5721087126502827,No Bonus,185.13372088444092,Stayed
333,333,Sales,Promoted,0.6339635437465262,3,High,6,0.5957134335042221,Bonus,183.68609695339092,Stayed
334,334,Support,Not Promoted,0.7490499225999128,3,High,4,0.4705313283007826,No Bonus,177.93706282842797,Stayed
335,335,Logistics,Not Promoted,0.7324451340392933,3,Medium,6,0.4240407462718949,Bonus,182.9934785084192,Stayed
336,336,IT,Not Promoted,0.5700612402894139,3,Low,6,0.7539952189347412,No Bonus,182.26605173582792,Stayed
337,337,Operations,Not Promoted,0.6111078985295847,3,Medium,5,0.6471539244615828,No Bonus,179.28476114350102,Stayed
338,338,Operations,Not Promoted,0.7075242254759309,2,Medium,4,0.6727213259423442,No Bonus,175.9615691475388,Stayed
339,339,Operations,Promoted,0.6846837395721863,3,High,5,0.5887644450882304,No Bonus,180.41227196614582,Stayed
340,340,Operations,Not Promoted,0.6056938006960104,4,Medium,5,0.642638032792441,No Bonus,181.1033034934972,Stayed
341,341,Sales,Not Promoted,0.6688755954827439,4,Medium,6,0.6044311283584621,Bonus,183.09883003781962,Stayed
342,342,Sales,Not Promoted,0.5291088321442551,3,Medium,6,0.4620278269950266,No Bonus,182.2749112577936,Stayed
343,343,Operations,Not Promoted,0.5578951752897137,3,Low,6,0.6391919772180279,No Bonus,182.59334187617168,Stayed
344,344,Retail,Not Promoted,0.5140975067376571,4,Medium,5,0.8099693387391841,No Bonus,180.8104826309737,Stayed
345,345,Finance,Not Promoted,0.6091557859203613,4,Medium,6,0.5382081455045058,No Bonus,182.94784119484157,Stayed
346,346,Support,Not Promoted,0.6007619996965795,3,Low,3,0.7829390958893202,Bonus,175.47007946760658,Stayed
347,347,Retail,Not Promoted,0.8009096192577855,3,High,5,0.4713619778041226,No Bonus,180.80008139852632,Stayed
348,348,Operations,Not Promoted,0.7131896252515385,5,Medium,6,0.4879534944332881,No Bonus,184.4288986413156,Stayed
349,349,Finance,Not Promoted,0.643209997623901,4,Medium,6,0.5002605462158859,No Bonus,183.32660034262813,Stayed
350,350,Operations,Not Promoted,0.5836847829986167,3,Medium,5,0.651587398837878,No Bonus,180.34138061373832,Stayed
351,351,Engineering,Not Promoted,0.492284054220331,3,Medium,7,0.7155350437300143,No Bonus,186.6225504202611,Stayed
352,352,Support,Not Promoted,0.6320455818845133,3,Medium,7,0.4063841860327064,No Bonus,184.88349240045397,Stayed
353,353,Engineering,Not Promoted,0.4930007726100163,2,Medium,6,0.7080922644208241,Bonus,182.9040328951077,Stayed
354,354,Engineering,Not Promoted,0.6927732642581244,4,Medium,4,0.6579781669374002,No Bonus,177.4953226646025,Stayed
355,355,Sales,Not Promoted,0.6338722212073324,3,Medium,6,0.6713739178087864,Bonus,183.20134787963318,Stayed
356,356,Retail,Not Promoted,0.6195725461228679,3,Low,6,0.624116119852819,No Bonus,183.83364537041882,Stayed
357,357,Marketing,Not Promoted,0.6306290188371629,3,Low,4,0.645417489429545,No Bonus,177.26150427218673,Stayed
358,358,Retail,Not Promoted,0.5508937538539146,3,Medium,5,0.6561021204869288,No Bonus,181.2869593999044,Stayed
359,359,Marketing,Not Promoted,0.4989046383397957,4,High,6,0.6322143289297152,No Bonus,184.34331816757512,Stayed
360,360,Engineering,Not Promoted,0.6583532545627602,4,Medium,6,0.5806205910145221,No Bonus,181.64698497083512,Stayed
361,361,Sales,Not Promoted,0.7261211418007167,3,Medium,6,0.5271704018850951,No Bonus,183.40374635424863,Stayed
362,362,Sales,Not Promoted,0.6093681661497484,3,Medium,6,0.7068158670394088,No Bonus,181.57361640844812,Stayed
363,363,Engineering,Not Promoted,0.6166102342209372,3,Medium,4,0.693143746001174,No Bonus,177.7481899800539,Stayed
364,364,Operations,Not Promoted,0.6424058337267822,2,Medium,6,0.5108068386411112,Bonus,183.15952617024732,Stayed
365,365,Support,Not Promoted,0.545351939269024,4,Medium,5,0.6904413614126375,Bonus,178.98033391407253,Stayed
366,366,Engineering,Not Promoted,0.5085396272517245,3,Medium,7,0.7819320451584731,No Bonus,184.72364667808927,Stayed
367,367,Logistics,Not Promoted,0.6364785701901965,3,Low,6,0.5259257404664351,No Bonus,181.976809792402,Stayed
368,368,Sales,Not Promoted,0.6532909275451084,3,Medium,5,0.6524423031578233,No Bonus,179.41384108953167,Stayed
369,369,Retail,Not Promoted,0.5997038055662972,3,Medium,6,0.7320940410805115,No Bonus,182.76369654824657,Stayed
370,370,Engineering,Not Promoted,0.6000540969409729,3,Medium,5,0.5960009126678629,No Bonus,180.4098534775367,Stayed
371,371,Sales,Not Promoted,0.6369034856811369,3,High,5,0.7165791137690259,No Bonus,178.5460693072085,Stayed
372,372,Operations,Not Promoted,0.7162602781563847,4,Low,6,0.4869873468993663,Bonus,182.88021096841092,Stayed
373,373,Engineering,Not Promoted,0.6352140771426115,3,Medium,6,0.6130494536460521,Bonus,182.4591438574538,Stayed
374,374,Sales,Not Promoted,0.6316160882829365,3,Medium,5,0.6699106667212308,Bonus,181.00609769190388,Stayed
375,375,Sales,Not Promoted,0.7230059324280724,4,Medium,6,0.4287677832813572,No Bonus,184.42816966821331,Stayed
376,376,Marketing,Not Promoted,0.5829467591507602,3,High,8,0.5448531132305656,No Bonus,187.5311892745988,Stayed
377,377,Support,Not Promoted,0.6207209305611876,3,Medium,5,0.6484184751999058,No Bonus,180.7197170720195,Stayed
378,378,Operations,Not Promoted,0.5505252919908371,3,High,6,0.7547681567607489,No Bonus,184.21418184772088,Stayed
379,379,Engineering,Not Promoted,0.7356190223706953,4,Medium,4,0.6258457963202754,Bonus,177.08690833476558,Stayed
380,380,Retail,Not Promoted,0.6682382504070022,3,Medium,5,0.5630267671047445,No Bonus,181.3227369413351,Stayed
381,381,Marketing,Not Promoted,0.5021064397213914,4,Medium,7,0.673617173337931,No Bonus,185.4265963931541,Stayed
382,382,Operations,Not Promoted,0.6904413361436033,3,Medium,6,0.5864205248225282,No Bonus,183.978126911311,Stayed
383,383,Sales,Not Promoted,0.7954909969015327,3,Medium,5,0.4940924484455967,No Bonus,179.82772249302116,Stayed
384,384,Sales,Not Promoted,0.7216209253787262,3,Medium,6,0.4331491224558588,Bonus,183.1683545175724,Stayed
385,385,Engineering,Not Promoted,0.6577916493232274,3,Medium,7,0.5001686922610992,No Bonus,184.60998475034503,Stayed
386,386,Sales,Not Promoted,0.7005772864532929,4,Medium,5,0.484935875472171,No Bonus,180.7873501089581,Churned
387,387,Finance,Not Promoted,0.657250322636614,3,Medium,7,0.5526877900507275,No Bonus,186.7997737780653,Stayed
388,388,Engineering,Not Promoted,0.6361621236893319,3,High,6,0.40147587290427506,No Bonus,183.15233737934582,Stayed
389,389,Engineering,Not Promoted,0.5995283002240311,4,High,6,0.6619432673822693,No Bonus,181.6408163272301,Stayed
390,390,Marketing,Not Promoted,0.784273408040346,3,Medium,5,0.4796420233391301,Bonus,180.0323555193599,Stayed
391,391,Engineering,Not Promoted,0.5764860012831774,4,Medium,5,0.6880852138148789,No Bonus,180.66044747746463,Stayed
392,392,Engineering,Not Promoted,0.5029266562520105,3,Medium,5,0.8271888632125316,No Bonus,180.44481257620475,Stayed
393,393,Marketing,Not Promoted,0.4462887416155429,2,Medium,7,0.7550231255026585,No Bonus,186.1523899159364,Stayed
394,394,Support,Not Promoted,0.5364927911570494,3,Medium,5,0.7452830133254622,Bonus,181.25804504783912,Stayed
395,395,Retail,Not Promoted,0.6620265382874145,3,Medium,6,0.6323812946564037,No Bonus,182.6625059128573,Stayed
396,396,Sales,Not Promoted,0.5301775565465325,3,Low,7,0.7019806851644014,No Bonus,187.24009815554348,Stayed
397,397,Engineering,Not Promoted,0.6061193019158018,3,Medium,6,0.8439349724626083,No Bonus,182.23456762428944,Stayed
398,398,Sales,Not Promoted,0.5376472725048819,3,Medium,8,0.5240562103723552,No Bonus,188.1807473671861,Stayed
399,399,Sales,Not Promoted,0.6102312037614384,4,High,6,0.6508234387314722,No Bonus,182.50389203637897,Stayed
400,400,Marketing,Not Promoted,0.7592428168466501,3,Medium,5,0.548732929465221,Bonus,180.3854026492786,Stayed
401,401,Sales,Not Promoted,0.6054755047781011,4,Low,6,0.6022957546242114,Bonus,183.30044846640132,Stayed
402,402,Finance,Not Promoted,0.6075720046094706,3,High,5,0.6291126584677379,No Bonus,180.8047491653613,Stayed
403,403,Engineering,Not Promoted,0.5713317144946295,4,High,5,0.768526211909568,No Bonus,179.55156749478934,Stayed
