,review,projects,tenure,satisfaction,avg_hrs_month,emp_ID
345,Bottom 30%,Top 20%,Bottom 40%,Top 40%,Bottom 40%,345
346,Bottom 30%,Bottom 40%,Bottom 5%,Top 5%,Bottom 5%,346
347,Top 10%,Bottom 40%,Bottom 10%,Bottom 40%,Bottom 20%,347
348,Top 20%,Top 5%,Bottom 40%,Bottom 50%,Bottom 50%,348
349,Bottom 40%,Top 20%,Bottom 40%,Top 40%,Bottom 40%,349
350,Bottom 20%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,350
351,Bottom 5%,Bottom 40%,Top 40%,Top 10%,Top 40%,351
352,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,Bottom 50%,352
353,Bottom 5%,Bottom 5%,Bottom 40%,Top 10%,Bottom 40%,353
354,Top 30%,Top 20%,Bottom 5%,Top 20%,Bottom 5%,354
355,Bottom 40%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,355
356,Bottom 40%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,356
357,Bottom 40%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%,357
358,Bottom 10%,Bottom 40%,Bottom 10%,Top 20%,Bottom 20%,358
359,Bottom 5%,Top 20%,Bottom 40%,Top 20%,Bottom 50%,359
360,Top 40%,Top 20%,Bottom 40%,Top 30%,Bottom 30%,360
361,Top 20%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%,361
362,Bottom 30%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%,362
363,Bottom 40%,Bottom 40%,Bottom 5%,Top 10%,Bottom 5%,363
364,Bottom 50%,Bottom 5%,Bottom 40%,Top 50%,Bottom 40%,364
365,Bottom 10%,Top 20%,Bottom 10%,Top 10%,Bottom 10%,365
366,Bottom 5%,Bottom 40%,Top 40%,Top 5%,Top 50%,366
367,Bottom 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%,367
368,Top 50%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%,368
369,Bottom 30%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%,369
370,Bottom 30%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%,370
371,Bottom 50%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,371
372,Top 20%,Top 20%,Bottom 40%,Bottom 50%,Bottom 40%,372
373,Bottom 50%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%,373
374,Bottom 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,374
375,Top 20%,Top 20%,Bottom 40%,Bottom 30%,Bottom 50%,375
376,Bottom 20%,Bottom 40%,Top 20%,Top 40%,Top 30%,376
377,Bottom 40%,Bottom 40%,Bottom 10%,Top 20%,Bottom 20%,377
378,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 50%,378
379,Top 20%,Top 20%,Bottom 5%,Top 20%,Bottom 5%,379
380,Top 40%,Bottom 40%,Bottom 10%,Top 40%,Bottom 20%,380
381,Bottom 5%,Top 20%,Top 40%,Top 20%,Top 40%,381
382,Top 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%,382
383,Top 10%,Bottom 40%,Bottom 20%,Bottom 50%,Bottom 10%,383
384,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%,384
385,Top 40%,Bottom 40%,Top 40%,Top 50%,Bottom 50%,385
386,Top 30%,Top 20%,Bottom 20%,Bottom 50%,Bottom 20%,386
387,Bottom 50%,Bottom 40%,Top 40%,Top 30%,Top 30%,387
388,Bottom 50%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%,388
389,Bottom 30%,Top 20%,Bottom 40%,Top 20%,Bottom 30%,389
390,Top 10%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 20%,390
391,Bottom 20%,Top 20%,Bottom 20%,Top 10%,Bottom 20%,391
392,Bottom 5%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%,392
393,Bottom 5%,Bottom 5%,Top 40%,Top 10%,Top 40%,393
394,Bottom 10%,Bottom 40%,Bottom 10%,Top 5%,Bottom 20%,394
395,Top 40%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,395
396,Bottom 10%,Bottom 30%,Top 40%,Top 10%,Top 30%,396
397,Bottom 30%,Bottom 40%,Bottom 40%,Top 5%,Bottom 30%,397
398,Bottom 10%,Bottom 40%,Top 20%,Top 50%,Top 20%,398
399,Bottom 40%,Top 20%,Bottom 40%,Top 20%,Bottom 30%,399
400,Top 20%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%,400
401,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 40%,401
402,Bottom 30%,Bottom 30%,Bottom 20%,Top 20%,Bottom 30%,402
403,Bottom 20%,Top 20%,Bottom 20%,Top 10%,Bottom 10%,403
404,Bottom 20%,Top 20%,Bottom 40%,Top 10%,Bottom 40%,404
405,Top 40%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%,405
406,Bottom 40%,Bottom 5%,Bottom 20%,Top 20%,Bottom 20%,406
407,Bottom 30%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%,407
408,Top 30%,Top 20%,Bottom 40%,Top 40%,Bottom 40%,408
409,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 30%,409
410,Top 40%,Bottom 40%,Bottom 5%,Top 10%,Bottom 5%,410
411,Top 30%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 40%,411
412,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,412
413,Top 20%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 20%,413
414,Bottom 10%,Bottom 40%,Top 20%,Top 10%,Top 20%,414
415,Top 10%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 40%,415
416,Top 50%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%,416
417,Bottom 30%,Bottom 40%,Top 40%,Top 20%,Top 50%,417
418,Bottom 20%,Top 20%,Bottom 40%,Top 30%,Bottom 50%,418
419,Bottom 40%,Bottom 40%,Bottom 40%,Top 10%,Bottom 20%,419
420,Bottom 5%,Top 20%,Bottom 5%,Top 5%,Bottom 5%,420
421,Bottom 20%,Bottom 40%,Bottom 10%,Top 40%,Bottom 20%,421
422,Bottom 20%,Top 10%,Bottom 20%,Top 20%,Bottom 30%,422
423,Bottom 40%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,423
424,Bottom 30%,Top 20%,Top 20%,Top 40%,Top 30%,424
425,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%,425
426,Top 40%,Bottom 5%,Bottom 40%,Bottom 50%,Bottom 50%,426
427,Bottom 30%,Top 20%,Bottom 5%,Top 5%,Bottom 5%,427
428,Bottom 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,428
429,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%,429
430,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%,430
431,Bottom 30%,Bottom 30%,Top 40%,Top 40%,Top 30%,431
432,Bottom 40%,Top 20%,Top 20%,Bottom 50%,Top 20%,432
433,Bottom 20%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%,433
434,Bottom 10%,Bottom 40%,Bottom 40%,Top 10%,Bottom 50%,434
435,Bottom 20%,Bottom 5%,Bottom 40%,Top 30%,Bottom 30%,435
436,Bottom 10%,Bottom 40%,Bottom 5%,Top 5%,Bottom 5%,436
437,Bottom 20%,Bottom 40%,Bottom 10%,Top 30%,Bottom 20%,437
438,Top 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%,438
439,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%,439
440,Top 50%,Bottom 40%,Bottom 10%,Top 5%,Bottom 10%,440
441,Bottom 40%,Bottom 30%,Bottom 40%,Top 5%,Bottom 50%,441
442,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 40%,442
443,Bottom 50%,Bottom 40%,Bottom 10%,Top 20%,Bottom 20%,443
444,Top 10%,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%,444
445,Top 30%,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,445
446,Bottom 20%,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%,446
447,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 10%,447
448,Bottom 30%,Top 20%,Bottom 10%,Top 30%,Bottom 10%,448
449,Top 40%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,449
450,Bottom 40%,Bottom 40%,Bottom 5%,Top 10%,Bottom 10%,450
451,Bottom 50%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,451
452,Bottom 20%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%,452
453,Top 40%,Bottom 5%,Bottom 40%,Top 40%,Bottom 40%,453
454,Bottom 40%,Bottom 40%,Bottom 30%,Top 20%,Bottom 20%,454
455,Bottom 30%,Top 20%,Bottom 20%,Top 10%,Bottom 20%,455
456,Bottom 5%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,456
457,Bottom 50%,Top 20%,Bottom 40%,Top 20%,Bottom 40%,457
458,Bottom 20%,Top 20%,Bottom 10%,Top 5%,Bottom 10%,458
459,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,459
460,Top 30%,Top 20%,Bottom 40%,Top 50%,Bottom 50%,460
461,Top 40%,Bottom 5%,Bottom 40%,Top 20%,Bottom 40%,461
462,Top 50%,Bottom 30%,Bottom 40%,Bottom 40%,Bottom 40%,462
463,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,463
464,Top 40%,Top 20%,Bottom 40%,Top 40%,Bottom 40%,464
465,Top 50%,Bottom 40%,Top 40%,Top 40%,Top 50%,465
466,Bottom 30%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%,466
467,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%,467
468,Top 20%,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,468
469,Bottom 30%,Bottom 40%,Top 40%,Top 10%,Top 40%,469
470,Bottom 40%,Bottom 5%,Bottom 10%,Top 10%,Bottom 20%,470
471,Top 30%,Top 20%,Bottom 20%,Top 30%,Bottom 10%,471
472,Bottom 20%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,472
473,Bottom 20%,Top 20%,Bottom 40%,Top 20%,Bottom 30%,473
474,Top 20%,Bottom 40%,Bottom 10%,Top 30%,Bottom 10%,474
475,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 30%,475
476,Bottom 20%,Top 5%,Bottom 40%,Top 20%,Bottom 40%,476
477,Bottom 30%,Bottom 40%,Bottom 30%,Top 5%,Bottom 30%,477
478,Bottom 40%,Top 20%,Bottom 20%,Top 10%,Bottom 20%,478
479,Bottom 30%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,479
480,Bottom 30%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,480
481,Top 10%,Bottom 5%,Bottom 40%,Bottom 30%,Bottom 40%,481
482,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%,482
483,Top 30%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%,483
484,Bottom 30%,Bottom 40%,Bottom 10%,Top 10%,Bottom 20%,484
485,Top 50%,Top 20%,Top 40%,Top 30%,Top 40%,485
486,Bottom 20%,Top 20%,Bottom 20%,Top 10%,Bottom 20%,486
487,Bottom 20%,Top 20%,Bottom 40%,Top 10%,Bottom 30%,487
488,Top 20%,Bottom 40%,Bottom 10%,Top 30%,Bottom 20%,488
489,Top 40%,Top 20%,Bottom 20%,Top 40%,Bottom 10%,489
490,Bottom 10%,Bottom 40%,Bottom 30%,Top 5%,Bottom 40%,490
491,Top 20%,Bottom 30%,Bottom 20%,Top 40%,Bottom 10%,491
492,Top 30%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,492
493,Bottom 20%,Top 20%,Bottom 10%,Top 20%,Bottom 20%,493
494,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%,494
495,Bottom 30%,Bottom 40%,Bottom 10%,Top 10%,Bottom 20%,495
496,Top 5%,Top 20%,Bottom 40%,Bottom 10%,Bottom 50%,496
497,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%,Top 50%,497
498,Top 10%,Bottom 30%,Bottom 20%,Bottom 10%,Bottom 10%,498
499,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%,Bottom 20%,499
500,Bottom 10%,Top 20%,Top 40%,Top 20%,Top 40%,500
501,Top 10%,Top 20%,Bottom 20%,Bottom 40%,Bottom 10%,501
502,Bottom 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%,502
503,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 30%,503
504,Bottom 20%,Bottom 40%,Bottom 5%,Top 5%,Bottom 5%,504
505,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,505
506,Bottom 20%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%,506
507,Bottom 5%,Top 20%,Bottom 20%,Top 5%,Bottom 10%,507
508,Top 40%,Bottom 40%,Bottom 10%,Top 50%,Bottom 20%,508
509,Bottom 40%,Top 20%,Bottom 5%,Top 10%,Bottom 5%,509
510,Bottom 30%,Top 20%,Bottom 40%,Top 40%,Bottom 40%,510
511,Top 50%,Top 20%,Bottom 20%,Top 20%,Bottom 20%,511
512,Bottom 40%,Top 20%,Bottom 40%,Top 30%,Bottom 40%,512
513,Bottom 10%,Top 20%,Bottom 20%,Top 20%,Bottom 30%,513
514,Bottom 40%,Bottom 40%,Bottom 5%,Top 10%,Bottom 10%,514
515,Bottom 40%,Top 20%,Top 40%,Top 30%,Top 50%,515
516,Bottom 30%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,516
517,Bottom 10%,Top 10%,Bottom 40%,Top 10%,Bottom 40%,517
518,Bottom 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%,518
519,Bottom 20%,Bottom 40%,Top 40%,Top 40%,Top 40%,519
520,Top 40%,Top 20%,Bottom 20%,Top 30%,Bottom 10%,520
521,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%,521
522,Top 10%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%,522
523,Bottom 20%,Bottom 40%,Bottom 5%,Top 5%,Bottom 5%,523
524,Bottom 20%,Top 20%,Bottom 40%,Top 10%,Bottom 50%,524
525,Top 30%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%,525
526,Bottom 20%,Top 20%,Bottom 40%,Top 20%,Bottom 30%,526
527,Bottom 10%,Bottom 40%,Bottom 40%,Top 50%,Bottom 40%,527
528,Top 50%,Top 20%,Bottom 20%,Top 20%,Bottom 10%,528
529,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 30%,529
530,Bottom 20%,Bottom 40%,Bottom 10%,Top 20%,Bottom 20%,530
531,Bottom 20%,Bottom 40%,Bottom 40%,Top 5%,Bottom 40%,531
532,Top 40%,Top 20%,Bottom 10%,Top 20%,Bottom 5%,532
533,Bottom 10%,Top 20%,Top 40%,Top 20%,Top 30%,533
534,Bottom 10%,Top 20%,Bottom 10%,Top 30%,Bottom 20%,534
535,Top 20%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%,535
536,Bottom 50%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%,536
537,Bottom 30%,Bottom 5%,Bottom 20%,Top 20%,Bottom 10%,537
538,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,538
539,Bottom 40%,Bottom 40%,Top 40%,Bottom 50%,Bottom 50%,539
540,Bottom 50%,Top 20%,Bottom 20%,Top 40%,Bottom 20%,540
541,Top 20%,Top 20%,Bottom 10%,Top 40%,Bottom 10%,541
542,Top 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,542
543,Bottom 50%,Top 20%,Bottom 20%,Top 20%,Bottom 20%,543
544,Bottom 5%,Bottom 40%,Bottom 5%,Top 5%,Bottom 5%,544
545,Top 50%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,545
546,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 10%,546
547,Top 40%,Top 20%,Bottom 40%,Top 40%,Bottom 30%,547
548,Bottom 30%,Top 20%,Bottom 20%,Top 40%,Bottom 20%,548
549,Bottom 40%,Top 5%,Bottom 40%,Top 50%,Bottom 40%,549
550,Bottom 30%,Top 20%,Bottom 20%,Top 30%,Bottom 30%,550
551,Top 20%,Bottom 40%,Bottom 30%,Bottom 50%,Bottom 30%,551
552,Top 30%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%,552
553,Top 30%,Bottom 40%,Top 40%,Top 50%,Top 50%,553
554,Bottom 50%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,554
555,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 30%,555
556,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,556
557,Bottom 20%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%,557
558,Top 40%,Bottom 40%,Bottom 40%,Top 50%,Bottom 40%,558
559,Top 30%,Top 20%,Bottom 5%,Top 5%,Bottom 5%,559
560,Bottom 50%,Top 20%,Bottom 40%,Top 30%,Bottom 40%,560
561,Top 20%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%,561
562,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%,562
563,Bottom 20%,Top 20%,Bottom 40%,Top 10%,Bottom 30%,563
564,Top 40%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%,564
565,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 30%,565
566,Bottom 40%,Top 20%,Bottom 40%,Top 20%,Bottom 50%,566
567,Top 40%,Bottom 30%,Top 30%,Bottom 40%,Top 40%,567
568,Top 30%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 40%,568
569,Top 10%,Bottom 40%,Top 40%,Bottom 20%,Bottom 50%,569
570,Bottom 5%,Bottom 40%,Bottom 10%,Top 5%,Bottom 20%,570
571,Bottom 10%,Bottom 40%,Bottom 40%,Top 5%,Bottom 30%,571
572,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,572
573,Top 20%,Bottom 40%,Bottom 20%,Top 50%,Bottom 30%,573
574,Top 10%,Bottom 5%,Top 40%,Bottom 40%,Top 50%,574
575,Top 10%,Top 20%,Bottom 20%,Bottom 40%,Bottom 10%,575
576,Bottom 20%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%,576
577,Bottom 30%,Bottom 40%,Bottom 10%,Top 20%,Bottom 10%,577
578,Top 40%,Top 20%,Top 40%,Top 40%,Top 40%,578
579,Top 40%,Bottom 40%,Top 40%,Bottom 40%,Top 50%,579
580,Bottom 50%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,580
581,Bottom 5%,Top 10%,Bottom 40%,Top 5%,Bottom 40%,581
582,Bottom 10%,Top 20%,Bottom 40%,Top 10%,Bottom 40%,582
583,Top 10%,Bottom 30%,Bottom 40%,Bottom 10%,Bottom 50%,583
584,Top 30%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%,584
585,Top 30%,Bottom 40%,Bottom 20%,Top 50%,Bottom 20%,585
586,Top 40%,Bottom 40%,Top 40%,Top 40%,Top 50%,586
587,Bottom 5%,Top 20%,Bottom 40%,Top 5%,Bottom 30%,587
588,Bottom 5%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%,588
589,Bottom 5%,Bottom 40%,Bottom 10%,Top 20%,Bottom 20%,589
590,Bottom 5%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,590
591,Top 10%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%,591
592,Bottom 20%,Bottom 5%,Top 40%,Top 30%,Top 40%,592
593,Top 30%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 50%,593
594,Bottom 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%,594
595,Bottom 50%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%,595
596,Bottom 10%,Bottom 30%,Bottom 20%,Top 10%,Bottom 20%,596
597,Top 40%,Bottom 40%,Top 40%,Top 50%,Top 40%,597
598,Top 30%,Top 20%,Bottom 20%,Top 40%,Bottom 20%,598
599,Top 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 10%,599
600,Top 30%,Top 20%,Bottom 5%,Top 30%,Bottom 5%,600
601,Top 20%,Bottom 40%,Top 40%,Bottom 40%,Bottom 50%,601
602,Bottom 50%,Top 20%,Bottom 5%,Top 40%,Bottom 10%,602
603,Bottom 5%,Top 20%,Top 40%,Top 5%,Top 40%,603
604,Top 40%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,604
605,Bottom 10%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%,605
606,Bottom 10%,Top 20%,Bottom 10%,Top 20%,Bottom 10%,606
607,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,607
608,Bottom 10%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%,608
609,Bottom 10%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,609
610,Bottom 30%,Top 20%,Bottom 20%,Top 10%,Bottom 10%,610
611,Bottom 40%,Bottom 40%,Bottom 40%,Top 10%,Bottom 30%,611
612,Bottom 20%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%,612
613,Top 50%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,613
614,Bottom 30%,Top 20%,Bottom 20%,Top 30%,Bottom 20%,614
615,Top 50%,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%,615
616,Top 20%,Top 20%,Bottom 40%,Bottom 50%,Bottom 40%,616
617,Bottom 20%,Bottom 40%,Top 40%,Top 20%,Top 50%,617
618,Bottom 20%,Bottom 40%,Top 40%,Top 30%,Top 40%,618
619,Bottom 30%,Top 20%,Bottom 10%,Top 10%,Bottom 10%,619
620,Bottom 5%,Top 10%,Bottom 10%,Top 5%,Bottom 10%,620
621,Top 30%,Bottom 40%,Top 40%,Top 40%,Top 50%,621
622,Top 40%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%,622
623,Bottom 40%,Top 20%,Bottom 40%,Top 20%,Bottom 30%,623
624,Bottom 5%,Bottom 40%,Bottom 20%,Top 30%,Bottom 30%,624
625,Bottom 20%,Top 20%,Top 40%,Top 30%,Top 40%,625
626,Bottom 10%,Bottom 5%,Bottom 20%,Top 20%,Bottom 20%,626
627,Bottom 40%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,627
628,Top 40%,Bottom 40%,Bottom 10%,Top 50%,Bottom 20%,628
629,Top 30%,Bottom 40%,Bottom 5%,Top 40%,Bottom 5%,629
630,Bottom 20%,Bottom 40%,Bottom 20%,Top 5%,Bottom 10%,630
631,Bottom 50%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%,631
632,Top 5%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 50%,632
633,Bottom 30%,Top 20%,Bottom 5%,Top 20%,Bottom 5%,633
634,Bottom 20%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,634
635,Top 40%,Bottom 40%,Top 40%,Top 40%,Top 50%,635
636,Bottom 30%,Top 20%,Bottom 40%,Top 10%,Bottom 30%,636
637,Top 40%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 40%,637
638,Top 30%,Top 20%,Bottom 20%,Top 40%,Bottom 10%,638
639,Bottom 30%,Top 20%,Bottom 20%,Top 10%,Bottom 10%,639
640,Bottom 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%,640
641,Top 20%,Bottom 40%,Top 40%,Top 50%,Top 40%,641
642,Top 10%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%,642
643,Top 20%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%,643
644,Bottom 5%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%,644
645,Bottom 20%,Top 10%,Bottom 40%,Top 20%,Bottom 40%,645
646,Bottom 30%,Bottom 40%,Bottom 10%,Top 10%,Bottom 10%,646
647,Top 10%,Bottom 40%,Bottom 10%,Bottom 30%,Bottom 20%,647
648,Top 40%,Bottom 5%,Bottom 40%,Bottom 50%,Bottom 30%,648
649,Bottom 10%,Bottom 40%,Bottom 20%,Top 20%,Bottom 20%,649
650,Top 50%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%,650
651,Bottom 30%,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,651
652,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 30%,652
653,Bottom 50%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,653
654,Top 5%,Bottom 40%,Bottom 10%,Bottom 30%,Bottom 10%,654
655,Bottom 40%,Bottom 40%,Top 40%,Top 40%,Top 50%,655
656,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,656
657,Bottom 50%,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%,657
658,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,658
659,Bottom 10%,Bottom 40%,Bottom 10%,Top 10%,Bottom 20%,659
660,Bottom 20%,Top 20%,Bottom 40%,Top 10%,Bottom 40%,660
661,Top 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 30%,661
662,Bottom 30%,Bottom 40%,Bottom 40%,Top 30%,Bottom 20%,662
663,Bottom 20%,Top 20%,Top 40%,Top 40%,Bottom 50%,663
664,Bottom 40%,Bottom 40%,Bottom 40%,Top 30%,Bottom 40%,664
665,Bottom 40%,Top 20%,Top 20%,Top 40%,Top 10%,665
666,Top 40%,Top 20%,Bottom 40%,Top 50%,Bottom 30%,666
667,Bottom 10%,Bottom 40%,Bottom 40%,Top 5%,Bottom 50%,667
668,Bottom 30%,Bottom 40%,Bottom 20%,Top 10%,Bottom 20%,668
669,Bottom 20%,Bottom 40%,Bottom 20%,Top 40%,Bottom 10%,669
670,Bottom 50%,Top 20%,Bottom 40%,Top 10%,Bottom 30%,670
671,Bottom 20%,Top 20%,Bottom 5%,Top 20%,Bottom 5%,671
672,Top 40%,Top 20%,Bottom 10%,Top 20%,Bottom 20%,672
673,Top 30%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 20%,673
674,Top 40%,Top 20%,Bottom 20%,Top 30%,Bottom 20%,674
675,Bottom 40%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%,675
676,Bottom 10%,Bottom 40%,Top 40%,Top 10%,Top 50%,676
677,Bottom 20%,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,677
678,Bottom 30%,Top 20%,Bottom 40%,Top 30%,Bottom 50%,678
679,Bottom 40%,Bottom 40%,Bottom 20%,Top 5%,Bottom 20%,679
680,Top 20%,Bottom 40%,Bottom 20%,Top 50%,Bottom 10%,680
681,Bottom 30%,Top 20%,Bottom 40%,Top 40%,Bottom 50%,681
682,Bottom 40%,Bottom 40%,Bottom 10%,Top 30%,Bottom 20%,682
683,Bottom 40%,Top 20%,Top 40%,Top 40%,Top 50%,683
684,Bottom 5%,Bottom 40%,Bottom 40%,Top 5%,Bottom 30%,684
685,Bottom 30%,Top 20%,Top 40%,Top 40%,Top 50%,685
686,Bottom 10%,Bottom 40%,Bottom 20%,Top 10%,Bottom 10%,686
687,Top 40%,Bottom 40%,Bottom 20%,Top 30%,Bottom 20%,687
688,Bottom 30%,Bottom 10%,Bottom 20%,Top 5%,Bottom 10%,688
689,Top 50%,Bottom 5%,Bottom 20%,Top 10%,Bottom 10%,689
